Query_ID,Query_Natural_Language,Query_Type,ModelX,ModelY,User_Choice,Comment/Explanation
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,its the same list
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Same both
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,BOTH SAME
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,asdqdq
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both the same
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both partially answer the question and are the same.
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,KL-DIV Approach,other are from another country
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,names of europe
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question.
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,the same codes
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both lists have the same information
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,has better regions
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,more relevant
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,"Both partially answer the question, but X has more African countries."
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,other are from other countries
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,"X contains Africa regions, Y not"
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both the same
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,sa
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same names
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,its the same list
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,lists are identical
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,asqq
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same mottos
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,the same name in both
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,lists are the same
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,sa
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same deaths
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,its the same list
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,They are completly the same
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Same dates of death in both
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,"X and Y both answer the question, and both include  death dates of indian actors  . So X and Y are the same."
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,l
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same actors
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both have late indian producers
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both are irelevant
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,BOTH SAME
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,no indian producers
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,adqdqwqwedad
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both have politicians
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,SAme both
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,BOTH SAME
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,adqdqd
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both lists have the same information
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same actors
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,IDENTICAL
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same names
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question.
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,lists are identical
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same shows
965,List of NBA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both have nba coaches
965,List of NBA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,More relevant
965,List of NBA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
965,List of NBA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,List of NBA coaches
965,List of NBA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both are good answers
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question.
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,better names
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,X and Y both answer the question
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,more relevant answers
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question.
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both sets have bollywood actors
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,KL-DIV Approach,better actors
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same names
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question.
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same products
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same list
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,X and Y both answer the question
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,SAME LIST
970,List of military commands and their commanders ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,its the same list
970,List of military commands and their commanders ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,More detailed
970,List of military commands and their commanders ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,In both lists military commanders are same
970,List of military commands and their commanders ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,"X and Y both answer the question, and both include military commands and their commanders  . So X and Y are the same."
970,List of military commands and their commanders ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
970,List of military commands and their commanders ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,hkhkhjk
970,List of military commands and their commanders ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same commanders
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both have shakira's songs
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Shakira in both
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,BOTH SAME
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,Both fully answer the question but the songs in Y are more famous.
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,asdad
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both have michael jackson's songs
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,All songs of Michael in both
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same answer
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,List of songs by Michael Jackson
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,they are songs more knomw
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both are correct
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question.
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both lists have the same information
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,"X fully answers the question. Y is about The Beatles, not Taylor Swift."
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,Y does not match question
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,X is correct
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,sa
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,jjgkgmh t yit
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,the other are from the beatles
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,Our Approach,"C has the songs by Taylor Swift, Y has songs by The Beatles so it's incorrect."
