Query_ID,Query_Natural_Language,Query_Type,ModelX,ModelY,User_Choice,Comment/Explanation
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,x is better because it answers the question
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,The X list contain information requested. Y no contain university
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,in list Y there are any universities
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List X is comleted.
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X lists the right answers
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is more accurate. Gives us a list a US presidents
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X OPTION ARE U.S.A  PRESIDENTS
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X list has the correct answer
959,List of death dates of US presidents ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List Y is not correct.
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,In Y are Indian
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,None list are relevant
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,I suppose than Y is more specific than X option.
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,X list are not Indian
960,List of death dates of indian actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y lists indian actors
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,In-degrees Approach,Y is better because it answers the question
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,In-degrees Approach,Indian producers in list Y
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both lists are bad because none of the producers listed are indian.
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,"None of these are correct. They are not indians producers, they are americans."
961,List of late indian producers and their death causes ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both lists don´t have indian producers
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X has better answers
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is more accurate than Y
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y OPTION DOES NOT HAVE POLITICIANS
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X list is the correct option
962,List of politicians who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List Y is not correct.
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,More relevant
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because it answers the question
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List Y not correct
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,In-degrees Approach,Y has the correct  answers for NBA players who are also actors
963,List of NBA players who are also actors ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is more accurate. Y doesn´t give names
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Only shows
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because its more accurate
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,in list y there are more shows
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,List Y are more popular
964,List of shows and their hosts ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,"Y is the right answer, X didnt have a name of hosts."
965,List of NBA coaches ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Coachs in NBA
965,List of NBA coaches ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because it answers the question
965,List of NBA coaches ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y has more correct answers than X
965,List of NBA coaches ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y are NBA teams
965,List of NBA coaches ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,in list y all of them are nba in list x no
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Only FIFA coaches
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because it answers the question
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,list Y is not of FIFA coaches
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X lists the correct answers
966,List of FIFA coaches ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y did not show coach name
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because it answers the question
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,List of indian actors
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,"In Y, all of the actors listed are Bollywood actors"
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,"Y is right answer, X have some painters and scientists,.."
967,List of award-winning Bollywood actors ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is more accurate in the list of award-winning actors from India
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X lists correct answers
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List on X is made by Apple products
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X OPTION ARE APPLE PRODUCTS
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,"X list is about Apple products, Y list isn´t"
968,List of Apple products and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List Y is not correct.
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,More relevant
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because it answers the question
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Both lists contain information requested but the list X is most relevant
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,it is a List of NBA players and their weightsin list  y there are any weights
969,List of NBA players and their weights ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List X is popular.
970,List of military commands and their commanders ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,More famous
970,List of military commands and their commanders ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because its more accurate
970,List of military commands and their commanders ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,are more popular
970,List of military commands and their commanders ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is a better list since it's more complete
970,List of military commands and their commanders ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y did not show commands in some cases
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because it answers the question
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,x
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Only X lists songs by Shakira
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X list includes Shakira's songs
971,List of songs by Shakira ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List y is irrelevant
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because it answers the question
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,It is Michael songs
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y lists songs by Michael Jackson
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,"Y is right answer, X are songs of other authors and football songs."
972,List of songs by Michael Jackson ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is more accurate. All songs are by Michael Jackson
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y list have football songs and songs other authors.
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X lists better and correct answers
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y did not containg Rihana's songs
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,All songs in X are by Rihanna
973,List of songs by Rihanna ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X OPTIO ARE RIHANNA SONGS
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,In X are various artist
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,The list Y contain information requested
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,"Y has correct answers, but no X option."
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,X list are not songs
974,List of songs by Taylor Swift ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y lists Taylor Swift songs
